Município;State;Municipality; Gross Rol [%] ; Gross Rol [%] ;Risk_period 1;Limit (Mio) 1;Exit 1; Strike 1 ;Risk_period 2;Limit (Mio) 2;Exit 2; Strike 2 ;Area (The client selects);Value per hectare (The client selects);Prize;Maximum indemnity limit;Maximum indemnity limit - STRIKE 1;Maximum indemnity limit - STRIKE 2; Amount paid per millimeter - Strike 1 ; Amount paid per millimeter - Strike 2 
Antonio Carlos - MG;minas gerais;Antonio Carlos; 4,58 ;4,58%;11-15 / 01-15;5;0; 350 ;01-15 / 03-15;5;0; 260 ; 100,00 ; R$ 5.000,00 ; R$ 22.875,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 714,29 ; R$ 962,59 
Barbacena - MG;minas gerais;Barbacena; 4,58 ;4,58%;11-15 / 01-15;5;0; 350 ;01-15 / 03-15;5;0; 259 ; 100,00 ; R$ 5.000,00 ; R$ 22.875,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 714,29 ; R$ 966,20 
Boa Esperanca - MG;minas gerais;Boa Esperanca; 4,58 ;4,58%;11-15 / 01-15;5;0; 338 ;01-15 / 03-15;5;0; 255 ; 100,00 ; R$ 5.000,00 ; R$ 22.875,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 739,16 ; R$ 978,68 
Campos Gerais - MG;minas gerais;Campos Gerais; 4,58 ;4,58%;11-15 / 01-15;5;0; 309 ;01-15 / 03-15;5;0; 268 ; 100,00 ; R$ 5.000,00 ; R$ 22.875,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 809,53 ; R$ 934,06 
Centralina - MG;minas gerais;Centralina; 4,58 ;4,58%;11-15 / 01-15;5;0; 340 ;01-15 / 03-15;5;0; 130 ; 100,00 ; R$ 5.000,00 ; R$ 22.875,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 736,06 ; R$ 1.920,88 
Conceicao Das Alagoas - MG;minas gerais;Conceicao Das Alagoas; 4,58 ;4,58%;11-15 / 01-15;5;0; 297 ;01-15 / 03-15;5;0; 209 ; 100,00 ; R$ 5.000,00 ; R$ 22.875,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 840,83 ; R$ 1.196,06 
Coqueiral - MG;minas gerais;Coqueiral; 4,58 ;4,58%;11-15 / 01-15;5;0; 312 ;01-15 / 03-15;5;0; 248 ; 100,00 ; R$ 5.000,00 ; R$ 22.875,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 801,17 ; R$ 1.009,47 
Eloi Mendes - MG;minas gerais;Eloi Mendes; 4,58 ;4,58%;11-15 / 01-15;5;0; 347 ;01-15 / 03-15;5;0; 254 ; 100,00 ; R$ 5.000,00 ; R$ 22.875,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 721,39 ; R$ 985,56 
Espirito Santo Do Dourado - MG;minas gerais;Espirito Santo Do Dourado; 4,58 ;4,58%;11-15 / 01-15;5;0; 350 ;01-15 / 03-15;5;0; 251 ; 100,00 ; R$ 5.000,00 ; R$ 22.875,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 714,29 ; R$ 996,66 
Fama - MG;minas gerais;Fama; 4,58 ;4,58%;11-15 / 01-15;5;0; 325 ;01-15 / 03-15;5;0; 265 ; 100,00 ; R$ 5.000,00 ; R$ 22.875,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 770,04 ; R$ 943,50 
Formoso - MG;minas gerais;Formoso; 4,58 ;4,58%;11-15 / 01-15;5;0; 241 ;01-15 / 03-15;5;0; 149 ; 100,00 ; R$ 5.000,00 ; R$ 22.875,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.036,62 ; R$ 1.682,21 
Guaranesia - MG;minas gerais;Guaranesia; 4,58 ;4,58%;11-15 / 01-15;5;0; 310 ;01-15 / 03-15;5;0; 260 ; 100,00 ; R$ 5.000,00 ; R$ 22.875,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 807,26 ; R$ 962,09 
Inhauma - MG;minas gerais;Inhauma; 4,58 ;4,58%;11-15 / 01-15;5;0; 249 ;01-15 / 03-15;5;0; 99 ; 100,00 ; R$ 5.000,00 ; R$ 22.875,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.002,91 ; R$ 2.519,57 
Itamogi - MG;minas gerais;Itamogi; 4,58 ;4,58%;11-15 / 01-15;5;0; 330 ;01-15 / 03-15;5;0; 263 ; 100,00 ; R$ 5.000,00 ; R$ 22.875,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 757,46 ; R$ 950,91 
Itapagipe - MG;minas gerais;Itapagipe; 4,58 ;4,58%;11-15 / 01-15;5;0; 314 ;01-15 / 03-15;5;0; 204 ; 100,00 ; R$ 5.000,00 ; R$ 22.875,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 795,43 ; R$ 1.225,76 
Machado - MG;minas gerais;Machado; 4,58 ;4,58%;11-15 / 01-15;5;0; 350 ;01-15 / 03-15;5;0; 250 ; 100,00 ; R$ 5.000,00 ; R$ 22.875,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 714,29 ; R$ 1.000,95 
Monsenhor Paulo - MG;minas gerais;Monsenhor Paulo; 4,58 ;4,58%;11-15 / 01-15;5;0; 339 ;01-15 / 03-15;5;0; 249 ; 100,00 ; R$ 5.000,00 ; R$ 22.875,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 736,92 ; R$ 1.005,36 
Monte Alegre De Minas - MG;minas gerais;Monte Alegre De Minas; 4,58 ;4,58%;11-15 / 01-15;5;0; 310 ;01-15 / 03-15;5;0; 178 ; 100,00 ; R$ 5.000,00 ; R$ 22.875,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 805,80 ; R$ 1.407,67 
Monte Carmelo - MG;minas gerais;Monte Carmelo; 4,58 ;4,58%;11-15 / 01-15;5;0; 350 ;01-15 / 03-15;5;0; 245 ; 100,00 ; R$ 5.000,00 ; R$ 22.875,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 714,29 ; R$ 1.020,23 
Monte Santo De Minas - MG;minas gerais;Monte Santo De Minas; 4,58 ;4,58%;11-15 / 01-15;5;0; 328 ;01-15 / 03-15;5;0; 269 ; 100,00 ; R$ 5.000,00 ; R$ 22.875,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 762,14 ; R$ 928,52 
Patrocinio - MG;minas gerais;Patrocinio; 4,58 ;4,58%;11-15 / 01-15;5;0; 350 ;01-15 / 03-15;5;0; 239 ; 100,00 ; R$ 5.000,00 ; R$ 22.875,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 714,29 ; R$ 1.047,44 
Perdizes - MG;minas gerais;Perdizes; 4,58 ;4,58%;11-15 / 01-15;5;0; 350 ;01-15 / 03-15;5;0; 263 ; 100,00 ; R$ 5.000,00 ; R$ 22.875,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 714,29 ; R$ 951,82 
Pouso Alegre - MG;minas gerais;Pouso Alegre; 4,58 ;4,58%;11-15 / 01-15;5;0; 297 ;01-15 / 03-15;5;0; 258 ; 100,00 ; R$ 5.000,00 ; R$ 22.875,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 840,43 ; R$ 968,21 
Prados - MG;minas gerais;Prados; 4,58 ;4,58%;11-15 / 01-15;5;0; 343 ;01-15 / 03-15;5;0; 252 ; 100,00 ; R$ 5.000,00 ; R$ 22.875,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 728,41 ; R$ 990,34 
Prata - MG;minas gerais;Prata; 4,58 ;4,58%;11-15 / 01-15;5;0; 330 ;01-15 / 03-15;5;0; 203 ; 100,00 ; R$ 5.000,00 ; R$ 22.875,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 756,73 ; R$ 1.233,79 
Presidente Olegario - MG;minas gerais;Presidente Olegario; 4,58 ;4,58%;11-15 / 01-15;5;0; 334 ;01-15 / 03-15;5;0; 239 ; 100,00 ; R$ 5.000,00 ; R$ 22.875,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 748,07 ; R$ 1.044,75 
Sacramento - MG;minas gerais;Sacramento; 4,58 ;4,58%;11-15 / 01-15;5;0; 350 ;01-15 / 03-15;5;0; 303 ; 100,00 ; R$ 5.000,00 ; R$ 22.875,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 714,29 ; R$ 826,26 
Santa Juliana - MG;minas gerais;Santa Juliana; 4,58 ;4,58%;11-15 / 01-15;5;0; 350 ;01-15 / 03-15;5;0; 236 ; 100,00 ; R$ 5.000,00 ; R$ 22.875,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 714,29 ; R$ 1.058,77 
Santa Rita De Caldas - MG;minas gerais;Santa Rita De Caldas; 4,58 ;4,58%;11-15 / 01-15;5;0; 350 ;01-15 / 03-15;5;0; 299 ; 100,00 ; R$ 5.000,00 ; R$ 22.875,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 714,29 ; R$ 836,80 
Santa Rita Do Sapucai - MG;minas gerais;Santa Rita Do Sapucai; 4,58 ;4,58%;11-15 / 01-15;5;0; 315 ;01-15 / 03-15;5;0; 280 ; 100,00 ; R$ 5.000,00 ; R$ 22.875,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 793,82 ; R$ 891,98 
Santana Do Garambeu - MG;minas gerais;Santana Do Garambeu; 4,58 ;4,58%;11-15 / 01-15;5;0; 350 ;01-15 / 03-15;5;0; 288 ; 100,00 ; R$ 5.000,00 ; R$ 22.875,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 714,29 ; R$ 867,09 
Sao Francisco De Sales - MG;minas gerais;Sao Francisco De Sales; 4,58 ;4,58%;11-15 / 01-15;5;0; 290 ;01-15 / 03-15;5;0; 162 ; 100,00 ; R$ 5.000,00 ; R$ 22.875,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 861,33 ; R$ 1.547,29 
Sao Pedro Da Uniao - MG;minas gerais;Sao Pedro Da Uniao; 4,58 ;4,58%;11-15 / 01-15;5;0; 304 ;01-15 / 03-15;5;0; 261 ; 100,00 ; R$ 5.000,00 ; R$ 22.875,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 823,61 ; R$ 959,50 
Sao Vicente De Minas - MG;minas gerais;Sao Vicente De Minas; 4,58 ;4,58%;11-15 / 01-15;5;0; 327 ;01-15 / 03-15;5;0; 237 ; 100,00 ; R$ 5.000,00 ; R$ 22.875,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 764,89 ; R$ 1.056,02 
Tupaciguara - MG;minas gerais;Tupaciguara; 4,58 ;4,58%;11-15 / 01-15;5;0; 326 ;01-15 / 03-15;5;0; 188 ; 100,00 ; R$ 5.000,00 ; R$ 22.875,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 766,95 ; R$ 1.331,82 
Turvolandia - MG;minas gerais;Turvolandia; 4,58 ;4,58%;11-15 / 01-15;5;0; 343 ;01-15 / 03-15;5;0; 235 ; 100,00 ; R$ 5.000,00 ; R$ 22.875,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 728,70 ; R$ 1.065,24 
Uberlandia - MG;minas gerais;Uberlandia; 4,58 ;4,58%;11-15 / 01-15;5;0; 350 ;01-15 / 03-15;5;0; 221 ; 100,00 ; R$ 5.000,00 ; R$ 22.875,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 714,29 ; R$ 1.128,96 
Varginha - MG;minas gerais;Varginha; 4,58 ;4,58%;11-15 / 01-15;5;0; 326 ;01-15 / 03-15;5;0; 245 ; 100,00 ; R$ 5.000,00 ; R$ 22.875,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 767,45 ; R$ 1.020,24 
Moju - PA;para;Moju; 5,48 ;5,48%;11-15 / 01-15;5;0; 161 ;01-15 / 03-15;5;0; 350 ; 100,00 ; R$ 5.000,00 ; R$ 27.375,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.555,18 ; R$ 714,29 
Novo Progresso - PA;para;Novo Progresso; 5,48 ;5,48%;11-15 / 01-15;5;0; 350 ;01-15 / 03-15;5;0; 350 ; 100,00 ; R$ 5.000,00 ; R$ 27.375,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 714,29 ; R$ 714,29 
Rondon Do Para - PA;para;Rondon Do Para; 5,48 ;5,48%;11-15 / 01-15;5;0; 235 ;01-15 / 03-15;5;0; 350 ; 100,00 ; R$ 5.000,00 ; R$ 27.375,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.061,77 ; R$ 714,29 
Santana Do Araguaia - PA;para;Santana Do Araguaia; 5,48 ;5,48%;11-15 / 01-15;5;0; 350 ;01-15 / 03-15;5;0; 350 ; 100,00 ; R$ 5.000,00 ; R$ 27.375,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 714,29 ; R$ 714,29 
Mateiros - TO;tocantins;Mateiros; 7,79 ;7,79%;11-15 / 01-15;5;0; 350 ;01-15 / 03-15;5;0; 350 ; 100,00 ; R$ 5.000,00 ; R$ 38.937,50 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 714,29 ; R$ 714,29 
Pium - TO;tocantins;Pium; 7,79 ;7,79%;11-15 / 01-15;5;0; 350 ;01-15 / 03-15;5;0; 350 ; 100,00 ; R$ 5.000,00 ; R$ 38.937,50 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 714,29 ; R$ 714,29 
Rio Dos Bois - TO;tocantins;Rio Dos Bois; 7,79 ;7,79%;11-15 / 01-15;5;0; 350 ;01-15 / 03-15;5;0; 350 ; 100,00 ; R$ 5.000,00 ; R$ 38.937,50 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 714,29 ; R$ 714,29 
Santa Rosa Do Tocantins - TO;tocantins;Santa Rosa Do Tocantins; 7,79 ;7,79%;11-15 / 01-15;5;0; 350 ;01-15 / 03-15;5;0; 350 ; 100,00 ; R$ 5.000,00 ; R$ 38.937,50 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 714,29 ; R$ 714,29 
Acegua - RS;rio grande do sul;Acegua; 8,20 ;8,20%;12-01 / 02-01;5;0; 102 ;02-01 / 04-01;5;0; 95 ; 100,00 ; R$ 5.000,00 ; R$ 41.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 2.439,76 ; R$ 2.625,20 
Agua Santa - RS;rio grande do sul;Agua Santa; 8,20 ;8,20%;12-01 / 02-01;5;0; 194 ;02-01 / 04-01;5;0; 138 ; 100,00 ; R$ 5.000,00 ; R$ 41.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.291,83 ; R$ 1.808,96 
Alegrete - RS;rio grande do sul;Alegrete; 8,20 ;8,20%;12-01 / 02-01;5;0; 100 ;02-01 / 04-01;5;0; 27 ; 100,00 ; R$ 5.000,00 ; R$ 41.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 2.497,25 ; R$ 9.431,18 
Alegria - RS;rio grande do sul;Alegria; 8,20 ;8,20%;12-01 / 02-01;5;0; 154 ;02-01 / 04-01;5;0; 112 ; 100,00 ; R$ 5.000,00 ; R$ 41.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.624,41 ; R$ 2.232,49 
Almirante Tamandare Do Sul - RS;rio grande do sul;Almirante Tamandare Do Sul; 8,20 ;8,20%;12-01 / 02-01;5;0; 164 ;02-01 / 04-01;5;0; 110 ; 100,00 ; R$ 5.000,00 ; R$ 41.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.520,86 ; R$ 2.277,48 
Alpestre - RS;rio grande do sul;Alpestre; 8,20 ;8,20%;12-01 / 02-01;5;0; 176 ;02-01 / 04-01;5;0; 120 ; 100,00 ; R$ 5.000,00 ; R$ 41.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.418,19 ; R$ 2.076,23 
Alto Alegre - RS;rio grande do sul;Alto Alegre; 8,20 ;8,20%;12-01 / 02-01;5;0; 144 ;02-01 / 04-01;5;0; 131 ; 100,00 ; R$ 5.000,00 ; R$ 41.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.734,45 ; R$ 1.911,63 
Amaral Ferrador - RS;rio grande do sul;Amaral Ferrador; 8,20 ;8,20%;12-01 / 02-01;5;0; 139 ;02-01 / 04-01;5;0; 90 ; 100,00 ; R$ 5.000,00 ; R$ 41.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.792,24 ; R$ 2.774,32 
Ametista Do Sul - RS;rio grande do sul;Ametista Do Sul; 8,20 ;8,20%;12-01 / 02-01;5;0; 163 ;02-01 / 04-01;5;0; 105 ; 100,00 ; R$ 5.000,00 ; R$ 41.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.533,94 ; R$ 2.379,02 
Anta Gorda - RS;rio grande do sul;Anta Gorda; 8,20 ;8,20%;12-01 / 02-01;5;0; 170 ;02-01 / 04-01;5;0; 121 ; 100,00 ; R$ 5.000,00 ; R$ 41.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.474,02 ; R$ 2.058,45 
Arroio Do Tigre - RS;rio grande do sul;Arroio Do Tigre; 8,20 ;8,20%;12-01 / 02-01;5;0; 145 ;02-01 / 04-01;5;0; 138 ; 100,00 ; R$ 5.000,00 ; R$ 41.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.724,43 ; R$ 1.816,73 
Arroio Dos Ratos - RS;rio grande do sul;Arroio Dos Ratos; 8,20 ;8,20%;12-01 / 02-01;5;0; 136 ;02-01 / 04-01;5;0; 114 ; 100,00 ; R$ 5.000,00 ; R$ 41.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.837,29 ; R$ 2.187,15 
Arroio Grande - RS;rio grande do sul;Arroio Grande; 8,20 ;8,20%;12-01 / 02-01;5;0; 103 ;02-01 / 04-01;5;0; 77 ; 100,00 ; R$ 5.000,00 ; R$ 41.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 2.416,83 ; R$ 3.260,47 
Arvorezinha - RS;rio grande do sul;Arvorezinha; 8,20 ;8,20%;12-01 / 02-01;5;0; 173 ;02-01 / 04-01;5;0; 130 ; 100,00 ; R$ 5.000,00 ; R$ 41.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.447,14 ; R$ 1.921,39 
Augusto Pestana - RS;rio grande do sul;Augusto Pestana; 8,20 ;8,20%;12-01 / 02-01;5;0; 136 ;02-01 / 04-01;5;0; 133 ; 100,00 ; R$ 5.000,00 ; R$ 41.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.843,15 ; R$ 1.881,95 
Bage - RS;rio grande do sul;Bage; 8,20 ;8,20%;12-01 / 02-01;5;0; 109 ;02-01 / 04-01;5;0; 104 ; 100,00 ; R$ 5.000,00 ; R$ 41.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 2.292,26 ; R$ 2.398,61 
Barao Do Triunfo - RS;rio grande do sul;Barao Do Triunfo; 8,20 ;8,20%;12-01 / 02-01;5;0; 151 ;02-01 / 04-01;5;0; 112 ; 100,00 ; R$ 5.000,00 ; R$ 41.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.658,92 ; R$ 2.222,55 
Barra Do Ribeiro - RS;rio grande do sul;Barra Do Ribeiro; 8,20 ;8,20%;12-01 / 02-01;5;0; 130 ;02-01 / 04-01;5;0; 105 ; 100,00 ; R$ 5.000,00 ; R$ 41.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.925,40 ; R$ 2.378,58 
Barra Funda - RS;rio grande do sul;Barra Funda; 8,20 ;8,20%;12-01 / 02-01;5;0; 159 ;02-01 / 04-01;5;0; 110 ; 100,00 ; R$ 5.000,00 ; R$ 41.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.574,36 ; R$ 2.264,98 
Barracao - RS;rio grande do sul;Barracao; 8,20 ;8,20%;12-01 / 02-01;5;0; 220 ;02-01 / 04-01;5;0; 152 ; 100,00 ; R$ 5.000,00 ; R$ 41.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.137,11 ; R$ 1.647,83 
Barros Cassal - RS;rio grande do sul;Barros Cassal; 8,20 ;8,20%;12-01 / 02-01;5;0; 181 ;02-01 / 04-01;5;0; 143 ; 100,00 ; R$ 5.000,00 ; R$ 41.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.381,05 ; R$ 1.749,96 
Boa Vista Das Missoes - RS;rio grande do sul;Boa Vista Das Missoes; 8,20 ;8,20%;12-01 / 02-01;5;0; 153 ;02-01 / 04-01;5;0; 115 ; 100,00 ; R$ 5.000,00 ; R$ 41.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.635,84 ; R$ 2.182,46 
Boa Vista Do Cadeado - RS;rio grande do sul;Boa Vista Do Cadeado; 8,20 ;8,20%;12-01 / 02-01;5;0; 141 ;02-01 / 04-01;5;0; 126 ; 100,00 ; R$ 5.000,00 ; R$ 41.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.772,22 ; R$ 1.979,25 
Boa Vista Do Incra - RS;rio grande do sul;Boa Vista Do Incra; 8,20 ;8,20%;12-01 / 02-01;5;0; 130 ;02-01 / 04-01;5;0; 135 ; 100,00 ; R$ 5.000,00 ; R$ 41.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.929,95 ; R$ 1.858,39 
Boqueirao Do Leao - RS;rio grande do sul;Boqueirao Do Leao; 8,20 ;8,20%;12-01 / 02-01;5;0; 180 ;02-01 / 04-01;5;0; 145 ; 100,00 ; R$ 5.000,00 ; R$ 41.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.389,66 ; R$ 1.724,26 
Bossoroca - RS;rio grande do sul;Bossoroca; 8,20 ;8,20%;12-01 / 02-01;5;0; 109 ;02-01 / 04-01;5;0; 109 ; 100,00 ; R$ 5.000,00 ; R$ 41.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 2.289,71 ; R$ 2.292,08 
Butia - RS;rio grande do sul;Butia; 8,20 ;8,20%;12-01 / 02-01;5;0; 135 ;02-01 / 04-01;5;0; 113 ; 100,00 ; R$ 5.000,00 ; R$ 41.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.855,12 ; R$ 2.205,63 
Cacapava Do Sul - RS;rio grande do sul;Cacapava Do Sul; 8,20 ;8,20%;12-01 / 02-01;5;0; 117 ;02-01 / 04-01;5;0; 96 ; 100,00 ; R$ 5.000,00 ; R$ 41.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 2.133,54 ; R$ 2.609,20 
Cacequi - RS;rio grande do sul;Cacequi; 8,20 ;8,20%;12-01 / 02-01;5;0; 121 ;02-01 / 04-01;5;0; 81 ; 100,00 ; R$ 5.000,00 ; R$ 41.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 2.071,40 ; R$ 3.077,14 
Cachoeira Do Sul - RS;rio grande do sul;Cachoeira Do Sul; 8,20 ;8,20%;12-01 / 02-01;5;0; 113 ;02-01 / 04-01;5;0; 92 ; 100,00 ; R$ 5.000,00 ; R$ 41.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 2.204,48 ; R$ 2.730,18 
Cacique Doble - RS;rio grande do sul;Cacique Doble; 8,20 ;8,20%;12-01 / 02-01;5;0; 212 ;02-01 / 04-01;5;0; 141 ; 100,00 ; R$ 5.000,00 ; R$ 41.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.180,52 ; R$ 1.778,96 
Caibate - RS;rio grande do sul;Caibate; 8,20 ;8,20%;12-01 / 02-01;5;0; 133 ;02-01 / 04-01;5;0; 117 ; 100,00 ; R$ 5.000,00 ; R$ 41.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.872,94 ; R$ 2.129,16 
Caicara - RS;rio grande do sul;Caicara; 8,20 ;8,20%;12-01 / 02-01;5;0; 177 ;02-01 / 04-01;5;0; 126 ; 100,00 ; R$ 5.000,00 ; R$ 41.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.409,11 ; R$ 1.988,94 
Camaqua - RS;rio grande do sul;Camaqua; 8,20 ;8,20%;12-01 / 02-01;5;0; 118 ;02-01 / 04-01;5;0; 95 ; 100,00 ; R$ 5.000,00 ; R$ 41.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 2.127,13 ; R$ 2.637,01 
Camargo - RS;rio grande do sul;Camargo; 8,20 ;8,20%;12-01 / 02-01;5;0; 178 ;02-01 / 04-01;5;0; 131 ; 100,00 ; R$ 5.000,00 ; R$ 41.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.407,99 ; R$ 1.910,74 
Campo Novo - RS;rio grande do sul;Campo Novo; 8,20 ;8,20%;12-01 / 02-01;5;0; 159 ;02-01 / 04-01;5;0; 114 ; 100,00 ; R$ 5.000,00 ; R$ 41.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.570,24 ; R$ 2.190,76 
Campos Borges - RS;rio grande do sul;Campos Borges; 8,20 ;8,20%;12-01 / 02-01;5;0; 136 ;02-01 / 04-01;5;0; 136 ; 100,00 ; R$ 5.000,00 ; R$ 41.000,00 ; R$ 500.000,00 ; R$ 250.000,00 ; R$ 250.000,00 ; R$ 1.835,95 ; R$ 1.842,97 
